date,gross_ret,cost,funding_pnl,net_ret,turnover,gross_exposure
2021-03-11,0.0,0.0,-0.0,0.0,0.0,0.0
2021-03-12,0.0,0.0,-0.0,0.0,0.0,0.0
2021-03-13,0.0,0.0,-0.0,0.0,0.0,0.0
2021-03-14,0.0,0.0,-0.0,0.0,0.0,0.0
2021-03-15,0.0,0.0,-0.0,0.0,0.0,0.0
2021-03-16,0.0,0.0,-0.0,0.0,0.0,0.0
2021-03-17,0.0,0.0,-0.0,0.0,0.0,0.0
2021-03-18,0.0,0.0,-0.0,0.0,0.0,0.0
2021-03-19,0.0,0.0,-0.0,0.0,0.0,0.0
2021-03-20,0.0,0.0,-0.0,0.0,0.0,0.0
2021-03-21,0.0,0.0,-0.0,0.0,0.0,0.0
2021-03-22,0.0,0.0,-0.0,0.0,0.0,0.0
2021-03-23,0.0,0.0,-0.0,0.0,0.0,0.0
2021-03-24,0.0,0.0,-0.0,0.0,0.0,0.0
2021-03-25,0.0,0.0,-0.0,0.0,0.0,0.0
2021-03-26,0.0,0.0,-0.0,0.0,0.0,0.0
2021-03-27,0.0,0.0,-0.0,0.0,0.0,0.0
2021-03-28,0.0,0.0,-0.0,0.0,0.0,0.0
2021-03-29,0.0,0.0,-0.0,0.0,0.0,0.0
2021-03-30,0.0,0.0,-0.0,0.0,0.0,0.0
2021-03-31,0.0,0.0,-0.0,0.0,0.0,0.0
2021-04-01,0.0,0.0,-0.0,0.0,0.0,0.0
2021-04-02,0.0,0.0,-0.0,0.0,0.0,0.0
2021-04-03,0.0,0.0,-0.0,0.0,0.0,0.0
2021-04-04,0.0,0.0,-0.0,0.0,0.0,0.0
2021-04-05,0.0,0.0,-0.0,0.0,0.0,0.0
2021-04-06,0.0,0.0,-0.0,0.0,0.0,0.0
2021-04-07,0.0,0.0,-0.0,0.0,0.0,0.0
2021-04-08,0.0,0.0,-0.0,0.0,0.0,0.0
2021-04-09,0.0,0.0,-0.0,0.0,0.0,0.0
2021-04-10,0.0,0.0,-0.0,0.0,0.0,0.0
2021-04-11,0.0,0.0,-0.0,0.0,0.0,0.0
2021-04-12,0.0,0.0,-0.0,0.0,0.0,0.0
2021-04-13,0.0,0.0,-0.0,0.0,0.0,0.0
2021-04-14,0.0,0.0,-0.0,0.0,0.0,0.0
2021-04-15,0.0,0.0,-0.0,0.0,0.0,0.0
2021-04-16,0.0,0.0,-0.0,0.0,0.0,0.0
2021-04-17,0.0,0.0,-0.0,0.0,0.0,0.0
2021-04-18,0.0,0.0,-0.0,0.0,0.0,0.0
2021-04-19,0.0,0.0,-0.0,0.0,0.0,0.0
2021-04-20,0.0,0.0,-0.0,0.0,0.0,0.0
2021-04-21,0.0,0.0,-0.0,0.0,0.0,0.0
2021-04-22,0.0,0.0,-0.0,0.0,0.0,0.0
2021-04-23,0.0,0.0,-0.0,0.0,0.0,0.0
2021-04-24,0.0,0.0,-0.0,0.0,0.0,0.0
2021-04-25,0.0,0.0,-0.0,0.0,0.0,0.0
2021-04-26,0.0,0.0,-0.0,0.0,0.0,0.0
2021-04-27,0.0,0.0,-0.0,0.0,0.0,0.0
2021-04-28,0.0,0.0,-0.0,0.0,0.0,0.0
2021-04-29,0.0,0.0,-0.0,0.0,0.0,0.0
2021-04-30,0.0,0.0,-0.0,0.0,0.0,0.0
2021-05-01,0.0,0.0,-0.0,0.0,0.0,0.0
2021-05-02,0.0,0.0,-0.0,0.0,0.0,0.0
2021-05-03,0.0,0.0,-0.0,0.0,0.0,0.0
2021-05-04,0.0,0.0,-0.0,0.0,0.0,0.0
2021-05-05,0.0,0.0,-0.0,0.0,0.0,0.0
2021-05-06,0.0,0.0,-0.0,0.0,0.0,0.0
2021-05-07,0.0,0.0,-0.0,0.0,0.0,0.0
2021-05-08,0.0,0.0,-0.0,0.0,0.0,0.0
2021-05-09,0.0,0.0,-0.0,0.0,0.0,0.0
2021-05-10,0.0,0.0,-0.0,0.0,0.0,0.0
2021-05-11,0.0,0.0,-0.0,0.0,0.0,0.0
2021-05-12,0.0,0.0,-0.0,0.0,0.0,0.0
2021-05-13,0.0,0.0,-0.0,0.0,0.0,0.0
2021-05-14,0.0,0.0,-0.0,0.0,0.0,0.0
2021-05-15,0.0,0.0,-0.0,0.0,0.0,0.0
2021-05-16,0.0,0.0,-0.0,0.0,0.0,0.0
2021-05-17,0.0,0.0,-0.0,0.0,0.0,0.0
2021-05-18,0.0,0.0,-0.0,0.0,0.0,0.0
2021-05-19,0.0,0.0,-0.0,0.0,0.0,0.0
2021-05-20,0.0,0.0,-0.0,0.0,0.0,0.0
2021-05-21,0.0,0.0,-0.0,0.0,0.0,0.0
2021-05-22,0.0,0.0,-0.0,0.0,0.0,0.0
2021-05-23,0.0,0.0,-0.0,0.0,0.0,0.0
2021-05-24,0.0,0.0,-0.0,0.0,0.0,0.0
2021-05-25,0.0,0.0,-0.0,0.0,0.0,0.0
2021-05-26,0.0,0.0,-0.0,0.0,0.0,0.0
2021-05-27,0.0,0.0,-0.0,0.0,0.0,0.0
2021-05-28,0.0,0.0,-0.0,0.0,0.0,0.0
2021-05-29,0.0,0.0,-0.0,0.0,0.0,0.0
2021-05-30,0.0,0.0,-0.0,0.0,0.0,0.0
2021-05-31,0.0,0.0,-0.0,0.0,0.0,0.0
2021-06-01,0.0,0.0,-0.0,0.0,0.0,0.0
2021-06-02,0.0,0.0,-0.0,0.0,0.0,0.0
2021-06-03,0.0,0.0,-0.0,0.0,0.0,0.0
2021-06-04,0.0,0.0,-0.0,0.0,0.0,0.0
2021-06-05,0.0,0.0,-0.0,0.0,0.0,0.0
2021-06-06,0.0,0.0,-0.0,0.0,0.0,0.0
2021-06-07,0.0,0.0,-0.0,0.0,0.0,0.0
2021-06-08,0.0,0.0,-0.0,0.0,0.0,0.0
2021-06-09,0.0,0.0,-0.0,0.0,0.0,0.0
2021-06-10,0.0,0.0,-0.0,0.0,0.0,0.0
2021-06-11,0.0,0.0,-0.0,0.0,0.0,0.0
2021-06-12,0.0,0.0,-0.0,0.0,0.0,0.0
2021-06-13,0.0,0.0,-0.0,0.0,0.0,0.0
2021-06-14,0.0,0.0,-0.0,0.0,0.0,0.0
2021-06-15,0.0,0.0,-0.0,0.0,0.0,0.0
2021-06-16,0.0,0.0,-0.0,0.0,0.0,0.0
2021-06-17,0.0,0.0,-0.0,0.0,0.0,0.0
2021-06-18,0.0,0.0,-0.0,0.0,0.0,0.0
2021-06-19,0.0,0.0,-0.0,0.0,0.0,0.0
2021-06-20,0.0,0.0,-0.0,0.0,0.0,0.0
2021-06-21,0.0,0.0,-0.0,0.0,0.0,0.0
2021-06-22,0.0,0.0,-0.0,0.0,0.0,0.0
2021-06-23,0.0,0.0,-0.0,0.0,0.0,0.0
2021-06-24,0.0,0.0,-0.0,0.0,0.0,0.0
2021-06-25,0.0,0.0,-0.0,0.0,0.0,0.0
2021-06-26,0.0,0.0,-0.0,0.0,0.0,0.0
2021-06-27,0.0,0.0,-0.0,0.0,0.0,0.0
2021-06-28,0.0,0.0,-0.0,0.0,0.0,0.0
2021-06-29,0.0,0.0,-0.0,0.0,0.0,0.0
2021-06-30,0.0,0.0,-0.0,0.0,0.0,0.0
2021-07-01,0.0,0.0,-0.0,0.0,0.0,0.0
2021-07-02,0.0,0.0,-0.0,0.0,0.0,0.0
2021-07-03,0.0,0.0,-0.0,0.0,0.0,0.0
2021-07-04,0.0,0.0,-0.0,0.0,0.0,0.0
2021-07-05,0.0,0.0,-0.0,0.0,0.0,0.0
2021-07-06,0.0,0.0,-0.0,0.0,0.0,0.0
2021-07-07,0.0,0.0,-0.0,0.0,0.0,0.0
2021-07-08,0.0,0.0,-0.0,0.0,0.0,0.0
2021-07-09,0.0,0.0,-0.0,0.0,0.0,0.0
2021-07-10,0.0,0.0,-0.0,0.0,0.0,0.0
2021-07-11,0.0,0.0,-0.0,0.0,0.0,0.0
2021-07-12,0.0,0.0,-0.0,0.0,0.0,0.0
2021-07-13,0.0,0.0,-0.0,0.0,0.0,0.0
2021-07-14,0.0,0.0,-0.0,0.0,0.0,0.0
2021-07-15,0.0,0.0,-0.0,0.0,0.0,0.0
2021-07-16,0.0,0.0,-0.0,0.0,0.0,0.0
2021-07-17,0.0,0.0,-0.0,0.0,0.0,0.0
2021-07-18,0.0,0.0,-0.0,0.0,0.0,0.0
2021-07-19,0.0,0.0,-0.0,0.0,0.0,0.0
2021-07-20,0.0,0.0,-0.0,0.0,0.0,0.0
2021-07-21,0.0,0.0,-0.0,0.0,0.0,0.0
2021-07-22,0.0,0.0,-0.0,0.0,0.0,0.0
2021-07-23,0.0,0.0,-0.0,0.0,0.0,0.0
2021-07-24,0.0,0.0,-0.0,0.0,0.0,0.0
2021-07-25,0.0,0.0,-0.0,0.0,0.0,0.0
2021-07-26,0.0,0.0,-0.0,0.0,0.0,0.0
2021-07-27,0.0,0.0,-0.0,0.0,0.0,0.0
2021-07-28,0.0,0.0,-0.0,0.0,0.0,0.0
2021-07-29,0.0,0.0,-0.0,0.0,0.0,0.0
2021-07-30,0.0,0.0,-0.0,0.0,0.0,0.0
2021-07-31,0.0,0.0,-0.0,0.0,0.0,0.0
2021-08-01,0.0,0.0,-0.0,0.0,0.0,0.0
2021-08-02,0.0,0.0,-0.0,0.0,0.0,0.0
2021-08-03,0.0,0.0,-0.0,0.0,0.0,0.0
2021-08-04,0.0,0.0,-0.0,0.0,0.0,0.0
2021-08-05,0.0,0.0,-0.0,0.0,0.0,0.0
2021-08-06,0.0,0.0,-0.0,0.0,0.0,0.0
2021-08-07,0.0,0.0,-0.0,0.0,0.0,0.0
2021-08-08,0.0,0.0,-0.0,0.0,0.0,0.0
2021-08-09,0.0,0.0,-0.0,0.0,0.0,0.0
2021-08-10,0.0,0.0,-0.0,0.0,0.0,0.0
2021-08-11,0.0,0.0,-0.0,0.0,0.0,0.0
2021-08-12,0.0,0.0,-0.0,0.0,0.0,0.0
2021-08-13,0.0,0.0,-0.0,0.0,0.0,0.0
2021-08-14,0.0,0.0,-0.0,0.0,0.0,0.0
2021-08-15,0.0,0.0,-0.0,0.0,0.0,0.0
2021-08-16,0.0,0.0,-0.0,0.0,0.0,0.0
2021-08-17,0.0,0.0,-0.0,0.0,0.0,0.0
2021-08-18,0.0,0.0,-0.0,0.0,0.0,0.0
2021-08-19,0.0,0.0,-0.0,0.0,0.0,0.0
2021-08-20,0.0,0.0,-0.0,0.0,0.0,0.0
2021-08-21,0.0,0.0,-0.0,0.0,0.0,0.0
2021-08-22,0.0,0.0,-0.0,0.0,0.0,0.0
2021-08-23,0.0,0.0,-0.0,0.0,0.0,0.0
2021-08-24,0.0,0.0,-0.0,0.0,0.0,0.0
2021-08-25,0.0,0.0,-0.0,0.0,0.0,0.0
2021-08-26,0.0,0.0,-0.0,0.0,0.0,0.0
2021-08-27,0.0,0.0,-0.0,0.0,0.0,0.0
2021-08-28,0.0,0.0,-0.0,0.0,0.0,0.0
2021-08-29,0.0,0.0,-0.0,0.0,0.0,0.0
2021-08-30,0.0,0.0,-0.0,0.0,0.0,0.0
2021-08-31,0.0,0.0,-0.0,0.0,0.0,0.0
2021-09-01,0.0,0.0,-0.0,0.0,0.0,0.0
2021-09-02,0.0,0.0,-0.0,0.0,0.0,0.0
2021-09-03,0.0,0.0,-0.0,0.0,0.0,0.0
2021-09-04,0.0,0.0,-0.0,0.0,0.0,0.0
2021-09-05,0.0,0.0,-0.0,0.0,0.0,0.0
2021-09-06,0.0,0.0,-0.0,0.0,0.0,0.0
2021-09-07,0.0,0.0,-0.0,0.0,0.0,0.0
2021-09-08,0.0,0.0,-0.0,0.0,0.0,0.0
2021-09-09,0.0,0.0,-0.0,0.0,0.0,0.0
2021-09-10,0.0,0.0,-0.0,0.0,0.0,0.0
2021-09-11,0.0,0.0,-0.0,0.0,0.0,0.0
2021-09-12,0.0,0.0,-0.0,0.0,0.0,0.0
2021-09-13,0.0,0.0,-0.0,0.0,0.0,0.0
2021-09-14,0.0,0.0,-0.0,0.0,0.0,0.0
2021-09-15,0.0,0.0,-0.0,0.0,0.0,0.0
2021-09-16,0.0,0.0,-0.0,0.0,0.0,0.0
2021-09-17,0.0,0.0,-0.0,0.0,0.0,0.0
2021-09-18,0.0,0.0,-0.0,0.0,0.0,0.0
2021-09-19,0.0,0.0,-0.0,0.0,0.0,0.0
2021-09-20,0.0,0.0,-0.0,0.0,0.0,0.0
2021-09-21,0.0,0.0,-0.0,0.0,0.0,0.0
2021-09-22,0.0,0.0,-0.0,0.0,0.0,0.0
2021-09-23,0.0,0.0,-0.0,0.0,0.0,0.0
2021-09-24,0.0,0.0,-0.0,0.0,0.0,0.0
2021-09-25,0.0,0.0,-0.0,0.0,0.0,0.0
2021-09-26,0.0,0.0,-0.0,0.0,0.0,0.0
2021-09-27,0.0,0.0,-0.0,0.0,0.0,0.0
2021-09-28,0.0,0.0,-0.0,0.0,0.0,0.0
2021-09-29,0.0,0.0,-0.0,0.0,0.0,0.0
2021-09-30,0.0,0.0,-0.0,0.0,0.0,0.0
2021-10-01,0.0,0.0,-0.0,0.0,0.0,0.0
2021-10-02,0.0,0.0,-0.0,0.0,0.0,0.0
2021-10-03,0.0,0.0,-0.0,0.0,0.0,0.0
2021-10-04,0.0,0.0,-0.0,0.0,0.0,0.0
2021-10-05,0.0,0.0,-0.0,0.0,0.0,0.0
2021-10-06,0.0,0.0,-0.0,0.0,0.0,0.0
2021-10-07,0.0,0.0,-0.0,0.0,0.0,0.0
2021-10-08,0.0,0.0,-0.0,0.0,0.0,0.0
2021-10-09,0.0,0.0,-0.0,0.0,0.0,0.0
2021-10-10,0.0,0.0,-0.0,0.0,0.0,0.0
2021-10-11,0.0,0.0,-0.0,0.0,0.0,0.0
2021-10-12,0.0,0.0,-0.0,0.0,0.0,0.0
2021-10-13,0.0,0.0,-0.0,0.0,0.0,0.0
2021-10-14,0.0,0.0,-0.0,0.0,0.0,0.0
2021-10-15,0.0,0.0,-0.0,0.0,0.0,0.0
2021-10-16,0.0,0.0,-0.0,0.0,0.0,0.0
2021-10-17,0.0,0.0,-0.0,0.0,0.0,0.0
2021-10-18,0.0,0.0,-0.0,0.0,0.0,0.0
2021-10-19,0.0,0.0,-0.0,0.0,0.0,0.0
2021-10-20,0.0,0.0,-0.0,0.0,0.0,0.0
2021-10-21,0.0,0.0,-0.0,0.0,0.0,0.0
2021-10-22,0.0,0.0,-0.0,0.0,0.0,0.0
2021-10-23,0.0,0.0,-0.0,0.0,0.0,0.0
2021-10-24,0.0,0.0,-0.0,0.0,0.0,0.0
2021-10-25,0.0,0.0,-0.0,0.0,0.0,0.0
2021-10-26,0.0,0.0,-0.0,0.0,0.0,0.0
2021-10-27,0.0,0.0,-0.0,0.0,0.0,0.0
2021-10-28,0.0,0.0,-0.0,0.0,0.0,0.0
2021-10-29,0.0,0.0,-0.0,0.0,0.0,0.0
2021-10-30,0.0,0.0,-0.0,0.0,0.0,0.0
2021-10-31,0.0,0.0,-0.0,0.0,0.0,0.0
2021-11-01,0.0,0.0,-0.0,0.0,0.0,0.0
2021-11-02,0.0,0.0,-0.0,0.0,0.0,0.0
2021-11-03,0.0,0.0,-0.0,0.0,0.0,0.0
2021-11-04,0.0,0.0,-0.0,0.0,0.0,0.0
2021-11-05,0.0,0.0,-0.0,0.0,0.0,0.0
2021-11-06,0.0,0.0,-0.0,0.0,0.0,0.0
2021-11-07,0.0,0.0,-0.0,0.0,0.0,0.0
2021-11-08,0.0,0.0,-0.0,0.0,0.0,0.0
2021-11-09,0.0,0.0,-0.0,0.0,0.0,0.0
2021-11-10,0.0,0.0,-0.0,0.0,0.0,0.0
2021-11-11,0.0,0.0,-0.0,0.0,0.0,0.0
2021-11-12,0.0,0.0,-0.0,0.0,0.0,0.0
2021-11-13,0.0,0.0,-0.0,0.0,0.0,0.0
2021-11-14,0.0,0.0,-0.0,0.0,0.0,0.0
2021-11-15,0.0,0.0,-0.0,0.0,0.0,0.0
2021-11-16,0.0,0.0,-0.0,0.0,0.0,0.0
2021-11-17,0.0,0.0,-0.0,0.0,0.0,0.0
2021-11-18,0.0,0.0,-0.0,0.0,0.0,0.0
2021-11-19,0.0,0.0,-0.0,0.0,0.0,0.0
2021-11-20,0.0,0.0,-0.0,0.0,0.0,0.0
2021-11-21,0.0,0.0,-0.0,0.0,0.0,0.0
2021-11-22,0.0,0.0,-0.0,0.0,0.0,0.0
2021-11-23,0.0,0.0,-0.0,0.0,0.0,0.0
2021-11-24,0.0,0.0,-0.0,0.0,0.0,0.0
2021-11-25,0.0,0.0,-0.0,0.0,0.0,0.0
2021-11-26,0.0,0.0,-0.0,0.0,0.0,0.0
2021-11-27,0.0,0.0,-0.0,0.0,0.0,0.0
2021-11-28,0.0,0.0,-0.0,0.0,0.0,0.0
2021-11-29,0.0,0.0,-0.0,0.0,0.0,0.0
2021-11-30,0.0,0.0,-0.0,0.0,0.0,0.0
2021-12-01,0.0,0.0,-0.0,0.0,0.0,0.0
2021-12-02,0.0,0.0,-0.0,0.0,0.0,0.0
2021-12-03,0.0,0.0,-0.0,0.0,0.0,0.0
2021-12-04,0.0,0.0,-0.0,0.0,0.0,0.0
2021-12-05,0.0,0.0,-0.0,0.0,0.0,0.0
2021-12-06,0.0,0.0,-0.0,0.0,0.0,0.0
2021-12-07,0.0,0.0,-0.0,0.0,0.0,0.0
2021-12-08,0.0,0.0,-0.0,0.0,0.0,0.0
2021-12-09,0.0,0.0,-0.0,0.0,0.0,0.0
2021-12-10,0.0,0.0,-0.0,0.0,0.0,0.0
2021-12-11,0.0,0.0,-0.0,0.0,0.0,0.0
2021-12-12,0.0,0.0,-0.0,0.0,0.0,0.0
2021-12-13,0.0,0.0,-0.0,0.0,0.0,0.0
2021-12-14,0.0,0.0,-0.0,0.0,0.0,0.0
2021-12-15,0.0,0.0,-0.0,0.0,0.0,0.0
2021-12-16,0.0,0.0,-0.0,0.0,0.0,0.0
2021-12-17,0.0,0.0,-0.0,0.0,0.0,0.0
2021-12-18,0.0,0.0,-0.0,0.0,0.0,0.0
2021-12-19,0.0,0.0,-0.0,0.0,0.0,0.0
2021-12-20,0.0,0.0,-0.0,0.0,0.0,0.0
2021-12-21,0.0,0.0,-0.0,0.0,0.0,0.0
2021-12-22,0.0,0.0,-0.0,0.0,0.0,0.0
2021-12-23,0.0,0.0,-0.0,0.0,0.0,0.0
2021-12-24,0.0,0.0,-0.0,0.0,0.0,0.0
2021-12-25,0.0,0.0,-0.0,0.0,0.0,0.0
2021-12-26,0.0,0.0,-0.0,0.0,0.0,0.0
2021-12-27,0.0,0.0,-0.0,0.0,0.0,0.0
2021-12-28,0.0,0.0,-0.0,0.0,0.0,0.0
2021-12-29,0.0,0.0,-0.0,0.0,0.0,0.0
2021-12-30,0.0,0.0,-0.0,0.0,0.0,0.0
2021-12-31,0.0,0.0,-0.0,0.0,0.0,0.0
2022-01-01,0.0,0.0,-0.0,0.0,0.0,0.0
2022-01-02,0.0,0.0,-0.0,0.0,0.0,0.0
2022-01-03,0.0,0.0,-0.0,0.0,0.0,0.0
2022-01-04,0.0,0.0,-0.0,0.0,0.0,0.0
2022-01-05,0.0,0.0,-0.0,0.0,0.0,0.0
2022-01-06,0.0,0.0,-0.0,0.0,0.0,0.0
2022-01-07,0.0,0.0004,-0.0,-0.0004,1.0,1.0
2022-01-08,-0.006211379654607406,0.0,5.5572666666666664e-05,-0.006155806987940739,0.0,1.0
2022-01-09,0.0020097988992166744,0.0,1.5003666666666668e-05,0.002024802565883341,0.0,1.0
2022-01-10,-0.000911439394685521,0.0,9.406466666666665e-05,-0.0008173747280188543,0.0,1.0
2022-01-11,0.014087702215808295,0.0,8.307e-05,0.014170772215808295,0.0,1.0
2022-01-12,0.0008438228245278658,0.0,0.0001173233333333333,0.0009611461578611991,0.0,1.0
2022-01-13,-0.0051683103696597505,0.0,0.00013199366666666668,-0.005036316702993084,0.0,1.0
2022-01-14,-0.0005881165318108029,0.00021333333333333333,0.00014116333333333335,-0.000660286531810803,0.5333333333333333,1.0
2022-01-15,0.0012841885578252314,0.0,0.00016774633333333335,0.0014519348911585647,0.0,1.0
2022-01-16,0.0062852723445813875,0.0,0.00022023633333333333,0.006505508677914721,0.0,1.0
2022-01-17,0.01406601981502506,0.0,0.00020825666666666667,0.014274276481691727,0.0,1.0
2022-01-18,0.003160690697221276,0.0,0.000144388,0.003305078697221276,0.0,1.0
2022-01-19,0.005154805840846019,0.0,0.00019245099999999998,0.0053472568408460186,0.0,1.0
2022-01-20,0.0016910567533237311,0.0,0.000106048,0.0017971047533237312,0.0,1.0
2022-01-21,0.007820720136270344,0.00010666666666666667,0.00010384366666666666,0.007817897136270345,0.26666666666666666,1.0
2022-01-22,0.006790407954396864,0.0,3.9971e-05,0.006830378954396863,0.0,1.0
2022-01-23,0.0034055938475034487,0.0,-1.3199666666666677e-05,0.003392394180836782,0.0,1.0
2022-01-24,0.009372577845230916,0.0,3.0383666666666672e-05,0.009402961511897583,0.0,1.0
2022-01-25,0.0005522827951266192,0.0,-1.946466666666665e-05,0.0005328181284599526,0.0,1.0
2022-01-26,-0.007027956486305347,0.0,2.4154999999999978e-05,-0.007003801486305347,0.0,1.0
2022-01-27,-0.00012655014144674571,0.0,0.00011095899999999999,-1.559114144674572e-05,0.0,1.0
2022-01-28,-0.00441611218879392,5.333333333333333e-05,9.394333333333335e-05,-0.0043755021887939205,0.13333333333333333,1.0
2022-01-29,-0.0053448372039014945,0.0,5.551266666666669e-05,-0.005289324537234828,0.0,1.0
2022-01-30,-0.002245356432318946,0.0,-1.8463333333333372e-06,-0.0022472027656522792,0.0,1.0
2022-01-31,-0.0017416793062800086,0.0,0.000103273,-0.0016384063062800085,0.0,1.0
2022-02-01,-0.004009997890671869,0.0,8.966533333333332e-05,-0.003920332557338536,0.0,1.0
2022-02-02,0.006873115886917089,0.0,6.0039333333333347e-05,0.006933155220250423,0.0,1.0
2022-02-03,0.004037430493682126,0.0,7.0853e-05,0.004108283493682126,0.0,1.0
2022-02-04,-0.0003998477181571835,0.00015999999999999999,-3.2634000000000006e-05,-0.0005924817181571835,0.39999999999999997,1.0
2022-02-05,0.009757584076312047,0.0,0.00012602133333333335,0.00988360540964538,0.0,1.0
2022-02-06,0.0037451928389518503,0.0,0.00015794566666666666,0.003903138505618517,0.0,1.0
2022-02-07,0.004832895512578349,0.0,0.000130665,0.004963560512578349,0.0,1.0
2022-02-08,0.00395549212124137,0.0,5.300566666666666e-05,0.004008497787908036,0.0,1.0
2022-02-09,0.0025333294754822625,0.0,8.462433333333334e-05,0.0026179538088155958,0.0,1.0
2022-02-10,0.005153396444289936,0.0,9.383766666666666e-05,0.005247234110956602,0.0,1.0
2022-02-11,0.0035259089706720847,5.333333333333333e-05,7.593066666666668e-05,0.0035485063040054184,0.13333333333333333,1.0
2022-02-12,0.0018761415647904711,0.0,-1.8864999999999996e-05,0.001857276564790471,0.0,1.0
2022-02-13,0.004001134458698935,0.0,1.3542666666666667e-05,0.004014677125365601,0.0,1.0
2022-02-14,-0.005153839265094387,0.0,-1.7149333333333332e-05,-0.00517098859842772,0.0,1.0
2022-02-15,-0.0035588737806979643,0.0,3.030733333333334e-05,-0.003528566447364631,0.0,1.0
2022-02-16,-0.005841229393079668,0.0,-5.2377666666666685e-05,-0.005893607059746334,0.0,1.0
2022-02-17,-0.0012001758084180525,0.0,-7.2693333333333216e-06,-0.0012074451417513857,0.0,1.0
2022-02-18,0.0061009965659616985,0.00010666666666666667,4.426099999999999e-05,0.0060385908992950325,0.26666666666666666,1.0
2022-02-19,0.0012555127342893618,0.0,-1.2821666666666676e-05,0.0012426910676226952,0.0,1.0
2022-02-20,0.005631772139358974,0.0,-2.7376666666666726e-06,0.005629034472692308,0.0,1.0
2022-02-21,0.008584949746244764,0.0,-6.0396333333333337e-05,0.00852455341291143,0.0,1.0
2022-02-22,0.0019598077754721917,0.0,-4.079300000000003e-05,0.0019190147754721916,0.0,1.0
2022-02-23,0.0012427833436701886,0.0,-4.584633333333331e-05,0.0011969370103368552,0.0,1.0
2022-02-24,0.00474116281467531,0.0,0.00012783333333333334,0.004868996148008643,0.0,1.0
2022-02-25,-0.013972541105321227,0.00021333333333333333,5.2225666666666664e-05,-0.014133648771987894,0.5333333333333333,1.0
2022-02-26,-0.0020099949749573854,0.0,-7.094933333333335e-05,-0.002080944308290719,0.0,1.0
2022-02-27,0.010530815090355158,0.0,-0.00010110100000000002,0.010429714090355159,0.0,1.0
2022-02-28,-0.0096903063594353,0.0,-4.842833333333333e-05,-0.009738734692768633,0.0,1.0
2022-03-01,0.0034246542560112444,0.0,5.233299999999999e-05,0.0034769872560112443,0.0,1.0
2022-03-02,-0.0030818118911351148,0.0,2.111733333333334e-05,-0.0030606945578017814,0.0,1.0
2022-03-03,-0.005816775622266551,0.0,-1.3700999999999991e-05,-0.005830476622266551,0.0,1.0
2022-03-04,0.00031128067801525997,0.0002666666666666667,2.6966666666666674e-07,4.488367801525996e-05,0.6666666666666666,1.0
2022-03-05,0.0031231970356756424,0.0,0.00010377200000000001,0.0032269690356756422,0.0,1.0
2022-03-06,-0.0010733463950570372,0.0,8.329566666666666e-05,-0.0009900507283903705,0.0,1.0
2022-03-07,0.007848201562575027,0.0,6.242166666666665e-05,0.007910623229241694,0.0,1.0
2022-03-08,0.00864344431762169,0.0,3.427666666666666e-06,0.008646871984288356,0.0,1.0
2022-03-09,-0.013176532354127145,0.0,-9.050099999999999e-05,-0.013267033354127145,0.0,1.0
2022-03-10,0.004629626318016178,0.0,-3.8746666666666666e-05,0.004590879651349512,0.0,1.0
2022-03-11,0.00022684535559169437,0.00016,-6.607999999999999e-05,7.653555916943653e-07,0.4,1.0
2022-03-12,-0.0063889908976478395,0.0,-0.00012126766666666668,-0.006510258564314506,0.0,1.0
2022-03-13,0.002822494434217826,0.0,-0.00018394733333333333,0.0026385471008844924,0.0,1.0
2022-03-14,-0.007077521197888919,0.0,-0.0001667616666666667,-0.0072442828645555854,0.0,1.0
2022-03-15,0.007576346103868158,0.0,-0.00011465000000000001,0.007461696103868158,0.0,1.0
2022-03-16,0.005810608482243313,0.0,-7.7719e-05,0.005732889482243313,0.0,1.0
2022-03-17,0.005761712304519177,0.0,-7.353033333333333e-05,0.005688181971185843,0.0,1.0
2022-03-18,0.000701982754432015,0.00021333333333333333,-3.9947666666666664e-05,0.00044870175443201493,0.5333333333333333,1.0
2022-03-19,-0.0020079513029326096,0.0,-2.820266666666666e-05,-0.002036153969599276,0.0,1.0
2022-03-20,-0.006949112478271361,0.0,-2.7023666666666657e-05,-0.006976136144938028,0.0,1.0
2022-03-21,-0.0014846701205069996,0.0,-6.0266666666666524e-06,-0.0014906967871736662,0.0,1.0
2022-03-22,-0.0008947773212075568,0.0,-1.3586666666666609e-06,-0.0008961359878742234,0.0,1.0
2022-03-23,-0.005194655945229665,0.0,-1.213000000000002e-05,-0.005206785945229665,0.0,1.0
2022-03-24,-0.009905518386906833,0.0,4.2769666666666665e-05,-0.009862748720240167,0.0,1.0
2022-03-25,0.007587371516551873,0.00010666666666666667,2.5538e-05,0.007506242849885207,0.26666666666666666,1.0
2022-03-26,0.0034836197636351155,0.0,1.0637666666666668e-05,0.0034942574303017822,0.0,1.0
2022-03-27,-0.0022808421167170743,0.0,-2.902333333333331e-06,-0.002283744450050408,0.0,1.0
2022-03-28,0.00013670501482234343,0.0,-2.6012666666666662e-05,0.00011069234815567676,0.0,1.0
2022-03-29,-0.01540049000035788,0.0,-8.4958e-05,-0.01548544800035788,0.0,1.0
2022-03-30,0.004867472480901133,0.0,-0.00013783700000000003,0.0047296354809011325,0.0,1.0
2022-03-31,0.006817636254051483,0.0,-0.00011460800000000001,0.006703028254051483,0.0,1.0
